"TIME","GEO","CITIZEN","SEX","AGE","DECISION","UNIT","Value","Flag and Footnotes"
"2015","Estonia","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2015","Estonia","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2015","Estonia","Extra-EU28 (current composition)","Total","Total","Rejected","Person","10",""
"2015","Estonia","Total","Total","Total","Total","Person","10",""
"2015","Estonia","Total","Total","Total","Total positive decisions","Person","0",""
"2015","Estonia","Total","Total","Total","Geneva Convention status","Person","0",""
"2015","Estonia","Total","Total","Total","Humanitarian status","Person","0",""
"2015","Estonia","Total","Total","Total","Rejected","Person","10",""
"2015","Ireland","Extra-EU28 (current composition)","Total","Total","Total","Person","530",""
"2015","Ireland","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","225",""
"2015","Ireland","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","180",""
"2015","Ireland","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2015","Ireland","Extra-EU28 (current composition)","Total","Total","Rejected","Person","305",""
"2015","Ireland","Total","Total","Total","Total","Person","530",""
"2015","Ireland","Total","Total","Total","Total positive decisions","Person","225",""
"2015","Ireland","Total","Total","Total","Geneva Convention status","Person","180",""
"2015","Ireland","Total","Total","Total","Humanitarian status","Person",":",""
"2015","Ireland","Total","Total","Total","Rejected","Person","305",""
"2015","Greece","Extra-EU28 (current composition)","Total","Total","Total","Person","7,655",""
"2015","Greece","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","1,845",""
"2015","Greece","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","1,355",""
"2015","Greece","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","140",""
"2015","Greece","Extra-EU28 (current composition)","Total","Total","Rejected","Person","5,810",""
"2015","Greece","Total","Total","Total","Total","Person","7,655",""
"2015","Greece","Total","Total","Total","Total positive decisions","Person","1,845",""
"2015","Greece","Total","Total","Total","Geneva Convention status","Person","1,355",""
"2015","Greece","Total","Total","Total","Humanitarian status","Person","140",""
"2015","Greece","Total","Total","Total","Rejected","Person","5,810",""
"2015","Spain","Extra-EU28 (current composition)","Total","Total","Total","Person","580",""
"2015","Spain","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","10",""
"2015","Spain","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","5",""
"2015","Spain","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2015","Spain","Extra-EU28 (current composition)","Total","Total","Rejected","Person","570",""
"2015","Spain","Total","Total","Total","Total","Person","580",""
"2015","Spain","Total","Total","Total","Total positive decisions","Person","10",""
"2015","Spain","Total","Total","Total","Geneva Convention status","Person","5",""
"2015","Spain","Total","Total","Total","Humanitarian status","Person","0",""
"2015","Spain","Total","Total","Total","Rejected","Person","570",""
"2015","France","Extra-EU28 (current composition)","Total","Total","Total","Person","34,580",""
"2015","France","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","5,385",""
"2015","France","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","3,830",""
"2015","France","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2015","France","Extra-EU28 (current composition)","Total","Total","Rejected","Person","29,190",""
"2015","France","Total","Total","Total","Total","Person","34,580",""
"2015","France","Total","Total","Total","Total positive decisions","Person","5,385",""
"2015","France","Total","Total","Total","Geneva Convention status","Person","3,830",""
"2015","France","Total","Total","Total","Humanitarian status","Person",":",""
"2015","France","Total","Total","Total","Rejected","Person","29,190",""
"2015","Croatia","Extra-EU28 (current composition)","Total","Total","Total","Person","85",""
"2015","Croatia","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","0",""
"2015","Croatia","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2015","Croatia","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2015","Croatia","Extra-EU28 (current composition)","Total","Total","Rejected","Person","85",""
"2015","Croatia","Total","Total","Total","Total","Person","85",""
"2015","Croatia","Total","Total","Total","Total positive decisions","Person","0",""
"2015","Croatia","Total","Total","Total","Geneva Convention status","Person","0",""
"2015","Croatia","Total","Total","Total","Humanitarian status","Person","0",""
"2015","Croatia","Total","Total","Total","Rejected","Person","85",""
"2015","Italy","Extra-EU28 (current composition)","Total","Total","Total","Person","20",""
"2015","Italy","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","20",""
"2015","Italy","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2015","Italy","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","5",""
"2015","Italy","Extra-EU28 (current composition)","Total","Total","Rejected","Person","5",""
"2015","Italy","Total","Total","Total","Total","Person","20",""
"2015","Italy","Total","Total","Total","Total positive decisions","Person","20",""
"2015","Italy","Total","Total","Total","Geneva Convention status","Person","0",""
"2015","Italy","Total","Total","Total","Humanitarian status","Person","5",""
"2015","Italy","Total","Total","Total","Rejected","Person","5",""
"2015","Cyprus","Extra-EU28 (current composition)","Total","Total","Total","Person","575",""
"2015","Cyprus","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","285",""
"2015","Cyprus","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","45",""
"2015","Cyprus","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2015","Cyprus","Extra-EU28 (current composition)","Total","Total","Rejected","Person","285",""
"2015","Cyprus","Total","Total","Total","Total","Person","575",""
"2015","Cyprus","Total","Total","Total","Total positive decisions","Person","285",""
"2015","Cyprus","Total","Total","Total","Geneva Convention status","Person","45",""
"2015","Cyprus","Total","Total","Total","Humanitarian status","Person","0",""
"2015","Cyprus","Total","Total","Total","Rejected","Person","285",""
"2015","Latvia","Extra-EU28 (current composition)","Total","Total","Total","Person","70",""
"2015","Latvia","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","10",""
"2015","Latvia","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2015","Latvia","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2015","Latvia","Extra-EU28 (current composition)","Total","Total","Rejected","Person","65",""
"2015","Latvia","Total","Total","Total","Total","Person","70",""
"2015","Latvia","Total","Total","Total","Total positive decisions","Person","10",""
"2015","Latvia","Total","Total","Total","Geneva Convention status","Person","0",""
"2015","Latvia","Total","Total","Total","Humanitarian status","Person",":",""
"2015","Latvia","Total","Total","Total","Rejected","Person","65",""
"2015","Lithuania","Extra-EU28 (current composition)","Total","Total","Total","Person","10",""
"2015","Lithuania","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","0",""
"2015","Lithuania","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2015","Lithuania","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2015","Lithuania","Extra-EU28 (current composition)","Total","Total","Rejected","Person","10",""
"2015","Lithuania","Total","Total","Total","Total","Person","10",""
"2015","Lithuania","Total","Total","Total","Total positive decisions","Person","0",""
"2015","Lithuania","Total","Total","Total","Geneva Convention status","Person","0",""
"2015","Lithuania","Total","Total","Total","Humanitarian status","Person","0",""
"2015","Lithuania","Total","Total","Total","Rejected","Person","10",""
"2015","Luxembourg","Extra-EU28 (current composition)","Total","Total","Total","Person","470",""
"2015","Luxembourg","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","25",""
"2015","Luxembourg","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","15",""
"2015","Luxembourg","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2015","Luxembourg","Extra-EU28 (current composition)","Total","Total","Rejected","Person","445",""
"2015","Luxembourg","Total","Total","Total","Total","Person","470",""
"2015","Luxembourg","Total","Total","Total","Total positive decisions","Person","25",""
"2015","Luxembourg","Total","Total","Total","Geneva Convention status","Person","15",""
"2015","Luxembourg","Total","Total","Total","Humanitarian status","Person",":",""
"2015","Luxembourg","Total","Total","Total","Rejected","Person","445",""
"2015","Hungary","Extra-EU28 (current composition)","Total","Total","Total","Person","480",""
"2015","Hungary","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","40",""
"2015","Hungary","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","25",""
"2015","Hungary","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2015","Hungary","Extra-EU28 (current composition)","Total","Total","Rejected","Person","435",""
"2015","Hungary","Total","Total","Total","Total","Person","480",""
"2015","Hungary","Total","Total","Total","Total positive decisions","Person","40",""
"2015","Hungary","Total","Total","Total","Geneva Convention status","Person","25",""
"2015","Hungary","Total","Total","Total","Humanitarian status","Person","0",""
"2015","Hungary","Total","Total","Total","Rejected","Person","435",""
"2015","Malta","Extra-EU28 (current composition)","Total","Total","Total","Person","370",""
"2015","Malta","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","70",""
"2015","Malta","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","30",""
"2015","Malta","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2015","Malta","Extra-EU28 (current composition)","Total","Total","Rejected","Person","300",""
"2015","Malta","Total","Total","Total","Total","Person","370",""
"2015","Malta","Total","Total","Total","Total positive decisions","Person","70",""
"2015","Malta","Total","Total","Total","Geneva Convention status","Person","30",""
"2015","Malta","Total","Total","Total","Humanitarian status","Person","0",""
"2015","Malta","Total","Total","Total","Rejected","Person","300",""
"2015","Netherlands","Extra-EU28 (current composition)","Total","Total","Total","Person","1,085",""
"2015","Netherlands","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","595",""
"2015","Netherlands","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","255",""
"2015","Netherlands","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","85",""
"2015","Netherlands","Extra-EU28 (current composition)","Total","Total","Rejected","Person","490",""
"2015","Netherlands","Total","Total","Total","Total","Person","1,085",""
"2015","Netherlands","Total","Total","Total","Total positive decisions","Person","595",""
"2015","Netherlands","Total","Total","Total","Geneva Convention status","Person","255",""
"2015","Netherlands","Total","Total","Total","Humanitarian status","Person","85",""
"2015","Netherlands","Total","Total","Total","Rejected","Person","490",""
"2015","Austria","Extra-EU28 (current composition)","Total","Total","Total","Person","5,095",""
"2015","Austria","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","2,705",""
"2015","Austria","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","1,740",""
"2015","Austria","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","115",""
"2015","Austria","Extra-EU28 (current composition)","Total","Total","Rejected","Person","2,390",""
"2015","Austria","Total","Total","Total","Total","Person","5,095",""
"2015","Austria","Total","Total","Total","Total positive decisions","Person","2,705",""
"2015","Austria","Total","Total","Total","Geneva Convention status","Person","1,740",""
"2015","Austria","Total","Total","Total","Humanitarian status","Person","115",""
"2015","Austria","Total","Total","Total","Rejected","Person","2,390",""
"2015","Poland","Extra-EU28 (current composition)","Total","Total","Total","Person","1,875",""
"2015","Poland","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","55",""
"2015","Poland","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","10",""
"2015","Poland","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","15",""
"2015","Poland","Extra-EU28 (current composition)","Total","Total","Rejected","Person","1,820",""
"2015","Poland","Total","Total","Total","Total","Person","1,875",""
"2015","Poland","Total","Total","Total","Total positive decisions","Person","55",""
"2015","Poland","Total","Total","Total","Geneva Convention status","Person","10",""
"2015","Poland","Total","Total","Total","Humanitarian status","Person","15",""
"2015","Poland","Total","Total","Total","Rejected","Person","1,820",""
"2015","Portugal","Extra-EU28 (current composition)","Total","Total","Total","Person","85",""
"2015","Portugal","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","0",""
"2015","Portugal","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2015","Portugal","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2015","Portugal","Extra-EU28 (current composition)","Total","Total","Rejected","Person","85",""
"2015","Portugal","Total","Total","Total","Total","Person","85",""
"2015","Portugal","Total","Total","Total","Total positive decisions","Person","0",""
"2015","Portugal","Total","Total","Total","Geneva Convention status","Person","0",""
"2015","Portugal","Total","Total","Total","Humanitarian status","Person",":",""
"2015","Portugal","Total","Total","Total","Rejected","Person","85",""
"2015","Romania","Extra-EU28 (current composition)","Total","Total","Total","Person","110",""
"2015","Romania","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","45",""
"2015","Romania","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","10",""
"2015","Romania","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2015","Romania","Extra-EU28 (current composition)","Total","Total","Rejected","Person","65",""
"2015","Romania","Total","Total","Total","Total","Person","110",""
"2015","Romania","Total","Total","Total","Total positive decisions","Person","45",""
"2015","Romania","Total","Total","Total","Geneva Convention status","Person","10",""
"2015","Romania","Total","Total","Total","Humanitarian status","Person","0",""
"2015","Romania","Total","Total","Total","Rejected","Person","65",""
"2015","Slovenia","Extra-EU28 (current composition)","Total","Total","Total","Person","35",""
"2015","Slovenia","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","5",""
"2015","Slovenia","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","5",""
"2015","Slovenia","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2015","Slovenia","Extra-EU28 (current composition)","Total","Total","Rejected","Person","30",""
"2015","Slovenia","Total","Total","Total","Total","Person","35",""
"2015","Slovenia","Total","Total","Total","Total positive decisions","Person","5",""
"2015","Slovenia","Total","Total","Total","Geneva Convention status","Person","5",""
"2015","Slovenia","Total","Total","Total","Humanitarian status","Person",":",""
"2015","Slovenia","Total","Total","Total","Rejected","Person","30",""
"2015","Slovakia","Extra-EU28 (current composition)","Total","Total","Total","Person","25",""
"2015","Slovakia","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","0",""
"2015","Slovakia","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2015","Slovakia","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2015","Slovakia","Extra-EU28 (current composition)","Total","Total","Rejected","Person","25",""
"2015","Slovakia","Total","Total","Total","Total","Person","25",""
"2015","Slovakia","Total","Total","Total","Total positive decisions","Person","0",""
"2015","Slovakia","Total","Total","Total","Geneva Convention status","Person","0",""
"2015","Slovakia","Total","Total","Total","Humanitarian status","Person","0",""
"2015","Slovakia","Total","Total","Total","Rejected","Person","25",""
"2015","Finland","Extra-EU28 (current composition)","Total","Total","Total","Person","170",""
"2015","Finland","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","115",""
"2015","Finland","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","50",""
"2015","Finland","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","15",""
"2015","Finland","Extra-EU28 (current composition)","Total","Total","Rejected","Person","55",""
"2015","Finland","Total","Total","Total","Total","Person","175",""
"2015","Finland","Total","Total","Total","Total positive decisions","Person","115",""
"2015","Finland","Total","Total","Total","Geneva Convention status","Person","50",""
"2015","Finland","Total","Total","Total","Humanitarian status","Person","15",""
"2015","Finland","Total","Total","Total","Rejected","Person","60",""
"2015","Sweden","Extra-EU28 (current composition)","Total","Total","Total","Person","9,680",""
"2015","Sweden","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","2,245",""
"2015","Sweden","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","745",""
"2015","Sweden","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","1,175",""
"2015","Sweden","Extra-EU28 (current composition)","Total","Total","Rejected","Person","7,435",""
"2015","Sweden","Total","Total","Total","Total","Person","9,735",""
"2015","Sweden","Total","Total","Total","Total positive decisions","Person","2,260",""
"2015","Sweden","Total","Total","Total","Geneva Convention status","Person","745",""
"2015","Sweden","Total","Total","Total","Humanitarian status","Person","1,195",""
"2015","Sweden","Total","Total","Total","Rejected","Person","7,475",""
"2015","United Kingdom","Extra-EU28 (current composition)","Total","Total","Total","Person","12,430",""
"2015","United Kingdom","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","4,695",""
"2015","United Kingdom","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","4,030",""
"2015","United Kingdom","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","485",""
"2015","United Kingdom","Extra-EU28 (current composition)","Total","Total","Rejected","Person","7,735",""
"2015","United Kingdom","Total","Total","Total","Total","Person","12,455",""
"2015","United Kingdom","Total","Total","Total","Total positive decisions","Person","4,695",""
"2015","United Kingdom","Total","Total","Total","Geneva Convention status","Person","4,030",""
"2015","United Kingdom","Total","Total","Total","Humanitarian status","Person","485",""
"2015","United Kingdom","Total","Total","Total","Rejected","Person","7,760",""
"2015","Iceland","Extra-EU28 (current composition)","Total","Total","Total","Person","70",""
"2015","Iceland","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","35",""
"2015","Iceland","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","15",""
"2015","Iceland","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","15",""
"2015","Iceland","Extra-EU28 (current composition)","Total","Total","Rejected","Person","35",""
"2015","Iceland","Total","Total","Total","Total","Person","70",""
"2015","Iceland","Total","Total","Total","Total positive decisions","Person","35",""
"2015","Iceland","Total","Total","Total","Geneva Convention status","Person","15",""
"2015","Iceland","Total","Total","Total","Humanitarian status","Person","15",""
"2015","Iceland","Total","Total","Total","Rejected","Person","35",""
"2015","Liechtenstein","Extra-EU28 (current composition)","Total","Total","Total","Person","20",""
"2015","Liechtenstein","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","5",""
"2015","Liechtenstein","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2015","Liechtenstein","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","5",""
"2015","Liechtenstein","Extra-EU28 (current composition)","Total","Total","Rejected","Person","15",""
"2015","Liechtenstein","Total","Total","Total","Total","Person","25",""
"2015","Liechtenstein","Total","Total","Total","Total positive decisions","Person","5",""
"2015","Liechtenstein","Total","Total","Total","Geneva Convention status","Person","0",""
"2015","Liechtenstein","Total","Total","Total","Humanitarian status","Person","5",""
"2015","Liechtenstein","Total","Total","Total","Rejected","Person","20",""
"2015","Norway","Extra-EU28 (current composition)","Total","Total","Total","Person","4,830",""
"2015","Norway","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","900",""
"2015","Norway","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","200",""
"2015","Norway","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","595",""
"2015","Norway","Extra-EU28 (current composition)","Total","Total","Rejected","Person","3,930",""
"2015","Norway","Total","Total","Total","Total","Person","4,865",""
"2015","Norway","Total","Total","Total","Total positive decisions","Person","900",""
"2015","Norway","Total","Total","Total","Geneva Convention status","Person","200",""
"2015","Norway","Total","Total","Total","Humanitarian status","Person","595",""
"2015","Norway","Total","Total","Total","Rejected","Person","3,965",""
"2015","Switzerland","Extra-EU28 (current composition)","Total","Total","Total","Person","2,040",""
"2015","Switzerland","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","135",""
"2015","Switzerland","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","70",""
"2015","Switzerland","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","55",""
"2015","Switzerland","Extra-EU28 (current composition)","Total","Total","Rejected","Person","1,905",""
"2015","Switzerland","Total","Total","Total","Total","Person","2,050",""
"2015","Switzerland","Total","Total","Total","Total positive decisions","Person","135",""
"2015","Switzerland","Total","Total","Total","Geneva Convention status","Person","70",""
"2015","Switzerland","Total","Total","Total","Humanitarian status","Person","55",""
"2015","Switzerland","Total","Total","Total","Rejected","Person","1,915",""
"2015","Total","Extra-EU28 (current composition)","Total","Total","Total","Person","186,260",""
"2015","Total","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","27,480",""
"2015","Total","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","18,400",""
"2015","Total","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","4,320","d"
"2015","Total","Extra-EU28 (current composition)","Total","Total","Rejected","Person","158,780",""
"2015","Total","Total","Total","Total","Total","Person","186,485",""
"2015","Total","Total","Total","Total","Total positive decisions","Person","27,500",""
"2015","Total","Total","Total","Total","Geneva Convention status","Person","18,400",""
"2015","Total","Total","Total","Total","Humanitarian status","Person","4,340","d"
"2015","Total","Total","Total","Total","Rejected","Person","158,990",""
"2016","European Union (current composition)","Extra-EU28 (current composition)","Total","Total","Total","Person","230,985",""
"2016","European Union (current composition)","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","42,630",""
"2016","European Union (current composition)","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","23,660",""
"2016","European Union (current composition)","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","10,700","d"
"2016","European Union (current composition)","Extra-EU28 (current composition)","Total","Total","Rejected","Person","188,355",""
"2016","European Union (current composition)","Total","Total","Total","Total","Person","231,190",""
"2016","European Union (current composition)","Total","Total","Total","Total positive decisions","Person","42,650",""
"2016","European Union (current composition)","Total","Total","Total","Geneva Convention status","Person","23,660",""
"2016","European Union (current composition)","Total","Total","Total","Humanitarian status","Person","10,715","d"
"2016","European Union (current composition)","Total","Total","Total","Rejected","Person","188,540",""
"2016","Belgium","Extra-EU28 (current composition)","Total","Total","Total","Person","5,375","d"
"2016","Belgium","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","350","d"
"2016","Belgium","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","320",""
"2016","Belgium","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2016","Belgium","Extra-EU28 (current composition)","Total","Total","Rejected","Person","5,030",""
"2016","Belgium","Total","Total","Total","Total","Person","5,410",""
"2016","Belgium","Total","Total","Total","Total positive decisions","Person","350",""
"2016","Belgium","Total","Total","Total","Geneva Convention status","Person","320",""
"2016","Belgium","Total","Total","Total","Humanitarian status","Person",":",""
"2016","Belgium","Total","Total","Total","Rejected","Person","5,060",""
"2016","Bulgaria","Extra-EU28 (current composition)","Total","Total","Total","Person","25","d"
"2016","Bulgaria","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","15","d"
"2016","Bulgaria","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2016","Bulgaria","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2016","Bulgaria","Extra-EU28 (current composition)","Total","Total","Rejected","Person","10",""
"2016","Bulgaria","Total","Total","Total","Total","Person","25",""
"2016","Bulgaria","Total","Total","Total","Total positive decisions","Person","15",""
"2016","Bulgaria","Total","Total","Total","Geneva Convention status","Person","0",""
"2016","Bulgaria","Total","Total","Total","Humanitarian status","Person",":",""
"2016","Bulgaria","Total","Total","Total","Rejected","Person","10",""
"2016","Czechia","Extra-EU28 (current composition)","Total","Total","Total","Person","405","d"
"2016","Czechia","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","10","d"
"2016","Czechia","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2016","Czechia","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2016","Czechia","Extra-EU28 (current composition)","Total","Total","Rejected","Person","395",""
"2016","Czechia","Total","Total","Total","Total","Person","415",""
"2016","Czechia","Total","Total","Total","Total positive decisions","Person","10",""
"2016","Czechia","Total","Total","Total","Geneva Convention status","Person","0",""
"2016","Czechia","Total","Total","Total","Humanitarian status","Person","0",""
"2016","Czechia","Total","Total","Total","Rejected","Person","405",""
"2016","Denmark","Extra-EU28 (current composition)","Total","Total","Total","Person","1,425","d"
"2016","Denmark","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","280","d"
"2016","Denmark","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","205",""
"2016","Denmark","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2016","Denmark","Extra-EU28 (current composition)","Total","Total","Rejected","Person","1,150",""
"2016","Denmark","Total","Total","Total","Total","Person","1,425",""
"2016","Denmark","Total","Total","Total","Total positive decisions","Person","280",""
"2016","Denmark","Total","Total","Total","Geneva Convention status","Person","205",""
"2016","Denmark","Total","Total","Total","Humanitarian status","Person","0",""
"2016","Denmark","Total","Total","Total","Rejected","Person","1,150",""
"2016","Germany (until 1990 former territory of the FRG)","Extra-EU28 (current composition)","Total","Total","Total","Person","123,700","d"
"2016","Germany (until 1990 former territory of the FRG)","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","11,305","d"
"2016","Germany (until 1990 former territory of the FRG)","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","8,515",""
"2016","Germany (until 1990 former territory of the FRG)","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","1,935",""
"2016","Germany (until 1990 former territory of the FRG)","Extra-EU28 (current composition)","Total","Total","Rejected","Person","112,395",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Total","Person","123,770",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Total positive decisions","Person","11,305",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Geneva Convention status","Person","8,515",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Humanitarian status","Person","1,935",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Rejected","Person","112,465",""
"2016","Estonia","Extra-EU28 (current composition)","Total","Total","Total","Person","40","d"
"2016","Estonia","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","0","d"
"2016","Estonia","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2016","Estonia","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2016","Estonia","Extra-EU28 (current composition)","Total","Total","Rejected","Person","40",""
"2016","Estonia","Total","Total","Total","Total","Person","40",""
"2016","Estonia","Total","Total","Total","Total positive decisions","Person","0",""
"2016","Estonia","Total","Total","Total","Geneva Convention status","Person","0",""
"2016","Estonia","Total","Total","Total","Humanitarian status","Person","0",""
"2016","Estonia","Total","Total","Total","Rejected","Person","40",""
"2016","Ireland","Extra-EU28 (current composition)","Total","Total","Total","Person","690","d"
"2016","Ireland","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","305","d"
"2016","Ireland","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","205",""
"2016","Ireland","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2016","Ireland","Extra-EU28 (current composition)","Total","Total","Rejected","Person","385",""
"2016","Ireland","Total","Total","Total","Total","Person","690",""
"2016","Ireland","Total","Total","Total","Total positive decisions","Person","305",""
"2016","Ireland","Total","Total","Total","Geneva Convention status","Person","205",""
"2016","Ireland","Total","Total","Total","Humanitarian status","Person",":",""
"2016","Ireland","Total","Total","Total","Rejected","Person","385",""
"2016","Greece","Extra-EU28 (current composition)","Total","Total","Total","Person","12,485","d"
"2016","Greece","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","5,830","d"
"2016","Greece","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","770",""
"2016","Greece","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","4,900",""
"2016","Greece","Extra-EU28 (current composition)","Total","Total","Rejected","Person","6,655",""
"2016","Greece","Total","Total","Total","Total","Person","12,485",""
"2016","Greece","Total","Total","Total","Total positive decisions","Person","5,830",""
